MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GrLivArea,BsmtHalfBath,FullBath,HalfBath,Functional,GarageType,GarageFinish,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SalePrice,TotalSF,SalePrice_log
60,RL,76.0,10142,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,2004,None,0.0,PConc,No,GLQ,656,Unf,0,300,956,2084,0,2,1,Typ,BuiltIn,RFn,2,Y,0,45,0,0,1,2010,233000,3040,12.358798024384122
20,RM,50.0,6000,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,1954,None,0.0,CBlock,No,Unf,0,Unf,0,901,901,901,0,1,0,Typ,Detchd,Unf,1,Y,0,0,0,0,8,2008,107900,1802,11.588969419043872
60,RL,83.46153846153847,12205,IR1,Low,Inside,Gtl,ClearCr,Norm,1Fam,2Story,1966,BrkFace,157.0,CBlock,Gd,LwQ,568,Unf,0,264,832,2087,0,2,1,Typ,Attchd,Fin,2,Y,133,168,0,0,7,2007,187500,2919,12.141539457711714
120,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,2005,BrkFace,11.0,PConc,No,GLQ,16,Unf,0,1129,1145,1145,0,2,0,Typ,Attchd,Fin,2,Y,100,16,0,0,9,2009,160200,2290,11.984184555794167
80,RL,70.08333333333333,11333,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SLvl,1976,None,0.0,PConc,Av,ALQ,539,Unf,0,490,1029,1062,0,1,0,Typ,Attchd,RFn,2,Y,120,0,0,0,5,2007,146800,2091,11.896833207128452
60,RL,92.0,9920,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,1996,None,0.0,PConc,Av,GLQ,862,Unf,0,255,1117,2013,0,2,1,Typ,Attchd,Unf,2,Y,180,130,0,0,6,2007,269790,3130,12.505402864156405
20,RL,76.0,9158,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2007,Stone,140.0,PConc,Av,Unf,0,Unf,0,1496,1496,1496,0,2,0,Typ,Attchd,Fin,2,Y,168,130,0,0,6,2007,225000,2992,12.323860125621126
60,RL,79.87755102040816,10832,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,1994,None,0.0,PConc,No,Unf,0,Unf,0,712,712,1895,0,2,1,Typ,Attchd,Fin,2,Y,143,46,0,0,10,2008,194500,2607,12.178192583415596
60,RL,70.0,8400,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,1980,BrkFace,130.0,CBlock,No,Unf,0,Unf,0,650,650,1564,0,2,1,Typ,Attchd,Unf,2,Y,0,50,0,204,4,2010,171000,2214,12.049424683420915
20,RL,71.0,8197,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1977,BrkFace,148.0,CBlock,No,Unf,0,Unf,0,660,660,1285,0,1,1,Typ,Attchd,RFn,2,Y,138,0,0,0,4,2007,143500,1945,11.874097282798648
20,RL,57.0,7677,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1953,None,0.0,CBlock,No,BLQ,570,Unf,0,203,773,773,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,4,2008,110000,1546,11.608244735642321
60,RL,104.0,13518,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2008,Stone,860.0,PConc,No,Unf,0,Unf,0,1926,1926,3140,0,3,1,Typ,BuiltIn,Fin,3,Y,144,78,0,0,7,2009,485000,5066,13.091906231773164
50,RL,60.0,7200,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,1937,BrkFace,252.0,BrkTil,No,ALQ,569,Unf,0,162,731,1768,0,1,1,Typ,Detchd,Unf,1,Y,0,0,264,0,6,2007,175000,2499,12.07254696717504
60,RL,79.0,12798,IR1,HLS,Inside,Mod,ClearCr,Feedr,1Fam,2Story,1997,None,0.0,PConc,Gd,GLQ,462,Unf,0,154,616,1688,0,2,1,Typ,Attchd,RFn,2,Y,403,114,185,0,5,2008,200000,2304,12.206077645517674
30,RM,40.0,4800,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,1916,None,0.0,CBlock,No,LwQ,197,Unf,0,999,1196,1196,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,7,2007,109900,2392,11.60733523953139
60,RL,63.0,8199,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,2005,None,0.0,PConc,Av,GLQ,648,Unf,0,80,728,1456,0,2,1,Typ,Attchd,Fin,2,Y,36,18,0,0,10,2008,189000,2184,12.149507585033072
60,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2008,Stone,424.0,PConc,Gd,Unf,0,Unf,0,1734,1734,2822,0,3,1,Typ,BuiltIn,RFn,3,Y,52,170,0,192,1,2009,582933,4556,13.275829251377
20,RL,75.0,9000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1954,None,0.0,CBlock,No,LwQ,812,Unf,0,124,936,1128,0,1,0,Min1,Attchd,Unf,1,Y,0,0,0,0,6,2006,118000,2064,11.678448377988165
20,RL,91.0,12274,IR1,Lvl,FR2,Gtl,Somerst,Norm,1Fam,1Story,2008,Stone,256.0,PConc,No,Unf,0,Unf,0,1417,1417,1428,0,2,0,Typ,Attchd,RFn,2,Y,0,60,0,0,7,2008,227680,2845,12.335700805443338
80,RL,75.0,9750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,1967,None,0.0,PConc,Av,ALQ,400,Rec,480,100,980,980,0,2,0,Typ,Attchd,Fin,1,Y,68,0,0,0,10,2006,135500,1960,11.816734299348461
70,RL,144.0,21384,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,1923,None,0.0,CBlock,Gd,GLQ,1309,Unf,0,15,1324,1576,0,1,1,Typ,Attchd,RFn,2,Y,0,312,0,0,5,2009,223500,2900,12.317171167298682
80,RL,85.0,13400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,1966,BrkFace,1047.0,CBlock,Av,ALQ,516,BLQ,128,380,1024,1086,0,1,0,Typ,Attchd,RFn,2,Y,0,0,0,0,6,2006,159950,2110,11.982622797311857
75,RM,90.0,8100,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,1898,None,0.0,PConc,No,Unf,0,Unf,0,849,849,2138,0,2,0,Typ,Detchd,Unf,2,N,40,156,0,0,11,2009,106000,2987,11.571203807011969
20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,1974,BrkFace,99.0,CBlock,No,ALQ,663,LwQ,377,0,1040,1309,0,1,1,Typ,Attchd,RFn,2,Y,265,0,0,0,1,2006,181000,2349,12.10625783509458
120,RM,71.68253968253968,4438,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,2004,BrkFace,169.0,PConc,Gd,GLQ,662,Unf,0,186,848,848,0,1,0,Typ,Attchd,Fin,2,Y,140,0,0,0,6,2008,144500,1696,11.881041706925902
20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1958,BrkFace,243.0,CBlock,No,Rec,608,Unf,0,834,1442,1442,0,1,1,Typ,Attchd,RFn,1,Y,0,0,275,0,4,2007,157900,2884,11.969723533345908
50,RL,45.0,8248,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,1918,None,0.0,BrkTil,No,Unf,0,Unf,0,686,686,1250,1,1,1,Typ,Detchd,Unf,1,P,207,0,96,0,7,2006,116000,1936,11.661354090741
20,RL,48.0,12137,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,1998,BrkFace,442.0,PConc,No,Unf,0,Unf,0,1649,1649,1661,0,2,0,Typ,Attchd,RFn,2,Y,0,34,0,0,5,2010,224900,3310,12.323415584358154
20,RL,76.46236559139786,11425,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1954,None,0.0,CBlock,No,BLQ,486,Unf,0,522,1008,1008,0,1,0,Typ,Attchd,RFn,1,Y,0,0,120,0,7,2006,137000,2016,11.827743504053695
20,RL,70.08333333333333,13265,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,2002,BrkFace,148.0,PConc,No,GLQ,1218,Unf,0,350,1568,1689,0,2,0,Typ,Attchd,RFn,3,Y,150,59,0,0,7,2008,271000,3257,12.509877789891931
80,RL,80.0,8816,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,1971,BrkFace,80.0,CBlock,Av,GLQ,504,Unf,0,506,1010,1052,0,1,0,Typ,Attchd,Unf,2,Y,0,0,0,0,6,2010,155000,2062,11.951186847493476
120,RL,44.0,6371,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,2009,Stone,128.0,PConc,Mn,GLQ,733,Unf,0,625,1358,1358,0,2,0,Typ,Attchd,RFn,2,Y,192,35,0,0,6,2010,224000,2716,12.319405795112926
60,RL,72.0,7226,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,2003,None,0.0,PConc,No,Unf,0,Unf,0,798,798,1640,0,2,1,Typ,Attchd,RFn,2,Y,0,45,0,0,6,2008,183000,2438,12.117246896289503
20,RM,60.0,6000,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,1953,None,0.0,CBlock,No,Unf,0,Unf,0,936,936,936,0,1,0,Min2,Detchd,Unf,2,Y,0,32,112,0,2,2009,93000,1872,11.440365524765756
60,RL,79.87755102040816,12394,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,2003,None,0.0,PConc,Gd,Unf,0,Unf,0,847,847,1733,0,2,1,Typ,BuiltIn,Fin,2,Y,100,48,0,0,10,2007,225000,2580,12.323860125621126
50,RL,60.0,9900,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,1940,None,0.0,BrkTil,No,Unf,0,Unf,0,778,778,1489,0,2,0,Typ,Detchd,Unf,1,Y,335,0,0,0,7,2009,139500,2267,11.845827048676645
20,FV,81.0,11216,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2006,None,0.0,PConc,No,Unf,0,Unf,0,1489,1489,1489,0,2,0,Typ,Attchd,RFn,2,Y,0,140,0,0,6,2006,232600,2978,12.357079818283598
20,RL,114.0,14803,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,2007,BrkFace,816.0,PConc,Av,GLQ,1636,Unf,0,442,2078,2084,0,2,0,Typ,Attchd,Fin,3,Y,188,45,0,0,6,2008,385000,4162,12.861001210669146
45,RM,50.0,6130,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,1924,None,0.0,BrkTil,No,ALQ,784,Unf,0,0,784,784,0,1,0,Typ,None,None,0,Y,0,0,116,0,5,2008,109500,1568,11.603688960617083
20,RL,65.0,8529,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,2001,None,0.0,PConc,No,GLQ,20,Unf,0,1434,1454,1434,0,2,0,Typ,Attchd,RFn,2,Y,290,39,0,0,4,2009,189000,2888,12.149507585033072
60,RL,83.46153846153847,28698,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,1967,None,0.0,PConc,Gd,LwQ,249,ALQ,764,0,1013,2126,1,2,1,Min2,Attchd,Fin,2,Y,486,0,0,225,6,2009,185000,3139,12.128116509451258
160,FV,24.0,2544,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,2005,None,0.0,PConc,No,Unf,0,Unf,0,600,600,1223,0,2,1,Typ,Detchd,RFn,2,Y,0,166,0,0,7,2006,147400,1743,11.900912042974875
20,RL,80.0,11900,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1957,BrkFace,387.0,CBlock,No,Rec,1040,Unf,0,352,1392,1392,0,1,1,Typ,Attchd,RFn,2,Y,0,0,0,192,6,2008,166000,2784,12.019749091416921
160,FV,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,2005,None,0.0,PConc,No,Unf,0,Unf,0,600,600,1200,0,2,1,Typ,Detchd,RFn,2,Y,0,166,0,0,6,2006,151000,1720,11.92504173829169
60,RL,44.0,9548,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,2003,BrkFace,223.0,PConc,No,GLQ,483,Unf,0,458,941,1829,0,2,1,Typ,Attchd,RFn,2,Y,192,39,0,0,1,2010,237000,2770,12.37581963951765
20,RL,100.0,10004,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1964,BrkFace,180.0,CBlock,No,Rec,196,BLQ,345,975,1516,1516,0,1,1,Typ,Attchd,RFn,2,Y,0,0,0,152,2,2009,167000,3032,12.025755079404917
20,RL,75.0,7875,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1961,BrkFace,136.0,CBlock,No,Rec,572,Unf,0,572,1144,1144,0,1,0,Typ,Attchd,Unf,2,Y,0,0,0,0,9,2008,139950,2288,11.849047640327147
20,RL,60.0,9600,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1950,None,0.0,CBlock,No,BLQ,442,Unf,0,625,1067,1067,0,2,0,Min2,Attchd,Unf,2,Y,290,0,0,0,2,2010,128000,2134,11.759793355371237
30,RM,90.0,8100,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,1948,None,0.0,BrkTil,No,Rec,338,Unf,0,1221,1559,1559,0,1,0,Min2,Detchd,Unf,2,Y,0,116,230,0,6,2007,153500,3118,11.941462360646149
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,1973,BrkFace,158.0,CBlock,No,BLQ,330,Unf,0,153,483,987,0,1,1,Typ,Detchd,Unf,1,Y,0,0,0,0,11,2008,100000,1470,11.51293546492023
20,RL,75.0,9525,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,1995,None,0.0,PConc,No,Unf,0,Unf,0,1099,1099,1099,0,1,1,Typ,Attchd,Unf,1,Y,278,0,0,0,6,2008,144000,2198,11.87757552297847
50,RL,70.0,11767,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,1946,None,0.0,CBlock,No,BLQ,352,Unf,0,416,768,1200,0,1,0,Typ,Detchd,Unf,1,Y,0,0,0,0,5,2008,130500,1968,11.779136168550774
70,RH,58.91304347826087,12155,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,2Story,1925,None,0.0,BrkTil,No,BLQ,156,Unf,0,516,672,1482,0,2,0,Typ,Detchd,Unf,1,P,0,0,254,0,3,2008,140000,2154,11.849404844423074
70,RM,60.0,10440,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,1904,None,0.0,PConc,No,Unf,0,Unf,0,650,650,1539,0,2,0,Typ,Detchd,Unf,2,P,70,78,68,0,6,2008,157500,2189,11.967187086434018
80,RL,82.0,9020,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,1966,BrkFace,183.0,CBlock,Gd,Rec,312,ALQ,539,276,1127,1165,0,1,1,Typ,Attchd,RFn,2,Y,0,129,0,0,5,2008,174900,2292,12.071975378543236
90,RL,80.0,8000,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,1961,None,0.0,CBlock,No,Unf,0,Unf,0,1800,1800,1800,0,2,0,Typ,None,None,0,Y,0,0,0,0,7,2007,141000,3600,11.856522261533737
50,RM,100.0,12665,IR1,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,1915,None,0.0,BrkTil,Mn,Unf,0,Unf,0,876,876,1416,0,1,1,Typ,Detchd,Unf,3,Y,418,0,194,0,6,2008,153900,2292,11.944064817531656
85,RL,74.4375,16647,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,1975,None,0.0,CBlock,Gd,ALQ,1390,Unf,0,0,1390,1701,0,2,0,Min2,Basment,Fin,2,Y,0,0,0,0,1,2007,171000,3091,12.049424683420915
60,RL,75.0,9317,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,1993,BrkFace,137.0,PConc,No,ALQ,513,Unf,0,227,740,1775,0,2,1,Typ,Attchd,Unf,2,Y,234,72,192,0,7,2009,213000,2515,12.269052139516223
20,RL,36.0,15523,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,1972,None,0.0,CBlock,Av,BLQ,460,Unf,0,404,864,864,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,8,2009,133500,1728,11.80186424743109
50,RL,75.0,45600,IR2,Bnk,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,1908,None,0.0,BrkTil,No,Unf,0,Unf,0,907,907,2358,0,3,0,Typ,Detchd,Unf,2,Y,486,40,0,175,9,2008,240000,3265,12.388398368982115
80,RL,80.0,9600,Reg,Lvl,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,1976,BrkFace,360.0,CBlock,No,Unf,0,Unf,0,528,528,1855,0,2,1,Typ,Attchd,RFn,2,Y,113,100,0,0,8,2007,187000,2383,12.138869243416009
120,RM,36.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,2003,BrkFace,170.0,PConc,Av,GLQ,659,Unf,0,189,848,848,0,1,0,Typ,Attchd,Fin,2,Y,140,0,0,0,11,2007,131500,1696,11.78676973513378
120,RL,47.142857142857146,3196,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,2003,BrkFace,40.0,PConc,Gd,Unf,0,Unf,0,1273,1273,1456,0,2,0,Typ,Attchd,Fin,2,Y,143,20,0,0,5,2006,215000,2729,12.278397958261774
75,RL,53.0,7128,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,1941,None,0.0,CBlock,No,Rec,364,Unf,0,554,918,1646,0,2,0,Typ,Detchd,Unf,1,Y,0,0,0,126,8,2007,164000,2564,12.00762780434872
80,RL,76.46236559139786,12095,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,1964,BrkFace,115.0,CBlock,Gd,Rec,564,Unf,0,563,1127,1445,0,1,1,Typ,Attchd,RFn,2,Y,180,0,0,0,8,2009,158000,2572,11.970356641102999
20,RL,102.0,17920,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1955,None,0.0,CBlock,Mn,ALQ,306,Rec,1085,372,1763,1779,0,1,1,Typ,Attchd,Unf,2,Y,0,418,0,312,7,2006,170000,3542,12.04355959836804
20,RL,74.4375,6897,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,1962,None,0.0,CBlock,No,ALQ,659,Unf,0,381,1040,1040,0,1,1,Typ,Detchd,Unf,1,Y,0,104,0,0,4,2010,127000,2080,11.751950239425476
80,RL,71.68253968253968,10970,IR1,Low,Inside,Mod,CollgCr,Norm,1Fam,SLvl,1978,None,0.0,CBlock,Gd,GLQ,505,LwQ,435,0,940,1026,0,1,0,Typ,Detchd,Unf,2,Y,0,0,34,0,10,2008,147000,1966,11.898194668458823
60,RL,65.0,8125,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,1994,None,0.0,PConc,No,Unf,0,Unf,0,702,702,1481,0,2,1,Typ,Attchd,Fin,2,Y,0,36,0,0,3,2009,174000,2183,12.066816325306588
20,RL,80.0,10400,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,1976,BrkFace,189.0,CBlock,No,Unf,0,Unf,0,1090,1090,1370,0,2,0,Typ,Attchd,RFn,2,Y,0,0,0,0,6,2009,152000,2460,11.931642378754141
60,RL,81.28888888888889,11029,IR1,Lvl,Corner,Gtl,NWAmes,PosA,1Fam,2Story,1968,BrkFace,220.0,CBlock,Mn,BLQ,619,Unf,0,435,1054,2654,0,2,1,Typ,Attchd,Unf,2,Y,0,65,0,222,8,2006,250000,3708,12.429220196836383
50,RL,55.0,7642,Reg,Lvl,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,1918,None,0.0,BrkTil,No,Unf,0,Unf,0,912,912,1426,0,1,1,Typ,Detchd,Unf,1,Y,0,240,0,0,6,2007,189950,2338,12.154521423145216
190,RL,75.0,11625,Reg,Lvl,Inside,Gtl,Sawyer,Norm,2fmCon,1Story,1965,None,0.0,PConc,Mn,BLQ,841,Unf,0,198,1039,1039,0,1,1,Typ,Attchd,Unf,2,Y,0,0,0,0,4,2010,131500,2078,11.78676973513378
20,RL,81.0,9672,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,1984,None,0.0,PConc,No,GLQ,338,Unf,0,702,1040,1097,0,2,0,Typ,Attchd,Unf,2,Y,0,0,0,0,5,2010,152000,2137,11.931642378754141
20,RL,70.0,7931,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1959,None,0.0,CBlock,No,BLQ,1148,Unf,0,0,1148,1148,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,7,2009,132500,2296,11.794345471549745
20,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2007,None,0.0,PConc,No,Unf,0,Unf,0,1372,1372,1372,0,2,0,Typ,Attchd,Fin,2,Y,0,140,0,0,5,2008,250580,2744,12.43153750053306
20,RL,76.46236559139786,8750,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1970,BrkFace,76.0,CBlock,No,BLQ,828,Unf,0,174,1002,1002,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,8,2009,148500,2004,11.908346971208951
20,RL,67.0,10656,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,2006,Stone,274.0,PConc,Av,Unf,0,Unf,0,1638,1638,1646,0,2,0,Typ,Attchd,RFn,3,Y,192,80,0,0,11,2007,248900,3284,12.424810506025395
20,RL,85.0,6970,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,1961,None,0.0,CBlock,No,ALQ,932,Unf,0,108,1040,1120,0,1,1,Typ,Attchd,RFn,2,Y,168,0,0,0,5,2007,129000,2160,11.767575435251748
60,RL,79.87755102040816,14762,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,1Fam,2Story,1948,None,0.0,Slab,None,None,0,None,0,0,0,2320,0,2,0,Typ,Attchd,Unf,2,P,120,144,0,0,5,2006,169000,2267,12.037659911047468
60,RL,80.0,9938,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,1993,BrkFace,246.0,PConc,No,GLQ,750,Unf,0,300,1050,1949,0,2,1,Typ,Attchd,Fin,2,Y,156,90,0,0,6,2010,236000,2999,12.371591321286905
20,RL,60.0,6600,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,1962,None,0.0,CBlock,No,Unf,0,Unf,0,894,894,894,0,1,0,Typ,Detchd,Unf,1,Y,0,0,0,0,8,2009,109500,1788,11.603688960617083
60,RL,70.0,8750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,1998,BrkFace,116.0,PConc,No,GLQ,505,Unf,0,299,804,1682,0,2,1,Typ,Attchd,RFn,2,Y,0,77,0,0,6,2010,200500,2486,12.208574513247495
20,RL,74.0,8892,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1953,None,0.0,Stone,Av,Unf,0,Unf,0,105,105,910,0,1,0,Typ,Attchd,Unf,2,Y,196,0,150,0,10,2008,116000,1015,11.661354090741
40,RL,60.0,12144,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1949,None,0.0,CBlock,No,Rec,375,Unf,0,457,832,1268,0,1,0,Typ,Attchd,Unf,1,Y,0,28,0,0,9,2009,133000,1868,11.798111925972618
50,RM,52.0,5720,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,1941,None,0.0,CBlock,No,Unf,0,Unf,0,676,676,1131,0,1,1,Typ,Detchd,Unf,1,Y,26,0,0,0,8,2009,66500,1807,11.104972264124868
60,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,2007,None,0.0,PConc,Av,GLQ,64,Unf,0,1120,1184,2610,0,2,1,Typ,BuiltIn,Fin,2,Y,208,364,0,0,8,2007,303477,3794,12.623064399210183
20,RL,94.0,25286,Reg,HLS,Inside,Mod,Mitchel,Norm,1Fam,1Story,1963,None,0.0,PConc,Gd,ALQ,633,Unf,0,431,1064,1040,0,1,0,Typ,Attchd,Unf,2,Y,0,0,0,0,1,2007,132250,2104,11.792456911128632
60,RL,74.0,8834,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2004,Stone,216.0,PConc,No,GLQ,1170,Unf,0,292,1462,2224,0,2,1,Typ,Attchd,Fin,3,Y,184,0,0,0,6,2009,350000,3686,12.765691290604371
85,RL,88.0,11782,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SFoyer,1961,None,0.0,CBlock,Av,ALQ,899,Unf,0,210,1109,1155,0,1,0,Min2,Detchd,Unf,2,Y,192,0,0,0,6,2010,148000,2264,11.904974309480183
20,RL,71.68253968253968,7000,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,1978,BrkFace,90.0,CBlock,No,ALQ,646,Unf,0,218,864,864,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,7,2009,136500,1728,11.824087219587643
20,RL,60.0,7024,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,2005,None,0.0,PConc,No,ALQ,980,Unf,0,110,1090,1090,0,1,1,Typ,Attchd,Fin,2,Y,0,49,0,0,6,2007,157000,2180,11.964007453736912
50,RL,44.0,13758,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,1990,BrkFace,117.0,CBlock,Mn,LwQ,902,Unf,0,254,1156,1717,0,2,1,Typ,Attchd,RFn,2,Y,168,36,0,0,4,2007,187500,2873,12.141539457711714
60,RL,79.87755102040816,9636,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,1992,None,0.0,PConc,No,Unf,0,Unf,0,808,808,1593,0,2,1,Typ,BuiltIn,RFn,2,Y,342,40,0,0,12,2009,178000,2401,12.08954444723597
75,RL,60.0,6204,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,2.5Fin,1912,None,0.0,PConc,No,Unf,0,Unf,0,795,795,2230,0,1,0,Typ,Detchd,Unf,1,Y,0,188,0,0,3,2006,118500,2544,11.682676678340282
20,RL,65.0,7150,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1967,BrkFace,60.0,CBlock,No,BLQ,432,Unf,0,460,892,892,0,1,0,Typ,Attchd,RFn,1,Y,0,0,0,0,7,2009,100000,1784,11.51293546492023
120,FV,50.0,5119,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,1999,BrkFace,60.0,PConc,Av,GLQ,1238,Unf,0,460,1698,1709,0,2,0,Typ,Attchd,Fin,2,Y,97,65,0,0,1,2008,328900,3407,12.70351207261035
